CPULT_scaler,CPULT_scaler_uncern,HMSTRIG_cut,HMSTRIG_scaler,HMS_eLT,HMS_eLT_uncern,HMS_track,HMS_track_uncern,PS1,PS3,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_eLT,SHMS_eLT_uncern,SHMS_track,SHMS_track_uncern,accp_edtm,charge,h_int_etotnorm_evts,h_int_goodscin_evts,p_int_etotnorm_evts,p_int_goodscin_evts,run number,sent_edtm,time,tot_events
0.9940077786821248,0.0018568170948123801,78635.0,44295637.0,0.9782199026979136,0.0016312582163311086,0.9942,0.0002,257.0,65.0,169201.0,187776065.0,0.9782199026979136,0.0016312582163311086,0.9885,0.001,111015.0,35359.63080962541,136621.27143397706,85552.66666666666,8007.584828697635,24112.666666666664,5154,6499343.0,649.9227679999998,1407152.0
0.9455353786657756,0.0016156244948223376,641842.0,10955807.0,0.9979357828454741,0.0008455904075517291,0.9971,0.0002,33.0,9.0,398316.0,23170805.0,0.9979357828454741,0.0008455904075517291,0.9921,0.0008,953821.0,3550.254773104819,101181.25412081742,64262.91666666666,7191.340152805038,24423.666666666664,5158,7182572.0,718.244525,1914807.0
0.9909555727783464,0.0016734886210736431,213144.0,41528240.0,0.9830290119404094,0.001480312341142736,0.9947,0.0002,257.0,33.0,130192.0,167784849.0,0.9830290119404094,0.001480312341142736,0.9902,0.0009,228289.0,32061.02464410937,246180.26022577946,154383.00000000006,8162.698974035682,25203.666666666664,5155,7227029.0,722.690207,1939783.0
0.9742757526049068,0.001646728080936206,303518.0,17149275.0,0.9940432712390572,0.0011723216614248446,0.9966,0.0002,65.0,17.0,290617.0,52312038.0,0.9940432712390572,0.0011723216614248446,0.9921,0.0007,470586.0,9878.89876523611,150539.51890936663,95293.33333333331,10070.364814499282,33034.91666666667,5157,6648257.0,664.8140450000002,1863402.0
0.9875070428118248,0.001675675289650988,163869.0,29952265.0,0.9883855037502134,0.0013603971840946937,0.9958,0.0002,129.0,33.0,237066.0,109933270.0,0.9883855037502134,0.0013603971840946937,0.9924,0.0007,250115.0,21388.25111309665,164460.66065962368,103210.0,10298.775976392155,32985.0,5156,7203052.0,720.2925220000003,1762468.0
0.9939984333819828,0.0019339027507923848,83420.0,40907628.0,0.9833333471866612,0.0014655240490456555,0.994,0.0003,257.0,65.0,135873.0,168431213.0,0.9833333471866612,0.0014655240490456555,0.9898,0.001,112399.0,32214.71784912281,127486.31017646295,80505.91666666666,7451.99469861255,22681.666666666664,5299,6439616.0,643.9501349999998,1308032.0
0.9939790062756082,0.0017112422180635815,83722.0,52661339.0,0.977565580557141,0.0015732561792560994,0.9933,0.0002,257.0,65.0,201521.0,230335136.0,0.977565580557141,0.0015732561792560994,0.987,0.001,112306.0,42991.686179575554,166750.1256084379,105124.5,9458.971114955884,27710.66666666667,5298,6579343.0,657.922649,1711605.0
