CPULT_scaler,CPULT_scaler_uncern,HMSTRIG_cut,HMSTRIG_scaler,HMS_eLT,HMS_eLT_uncern,HMS_track,HMS_track_uncern,PS1,PS3,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_eLT,SHMS_eLT_uncern,SHMS_track,SHMS_track_uncern,accp_edtm,charge,h_int_etotnorm_evts,h_int_goodscin_evts,p_int_etotnorm_evts,p_int_goodscin_evts,run number,sent_edtm,time,tot_events
0.995035861832715,0.0017770920829481953,35942.0,89987680.0,0.9738689806921236,0.001622685852867083,0.9956,0.0001,257.0,129.0,52938.0,232533762.0,0.9738689806921236,0.001622685852867083,0.9675,0.0026,6965.0,32669.468022505873,419529.02845909476,267774.5,473080.77175461024,240868.66666666672,7863,642426.0,642.414952,1640939.0
0.9718721491635698,0.00015648377567688688,173375.0,18169015.0,0.9921931318783244,0.0013207323191429404,0.9978,0.0001,17.0,2.0,18215.0,48175549.0,0.9921931318783244,0.0013207323191429404,0.9753,0.003,34157.0,6431.301941059397,876510.4650866684,560685.9166666665,256131.5585950465,132352.8333333333,7844,419613.0,419.605534,1929915.0
0.9861229157579116,6.658406200791917e-05,160322.0,37809439.0,0.9844038659863928,0.0015545270572755164,0.9974,0.0001,17.0,2.0,13220.0,99438773.0,0.9844038659863928,0.0015545270572755164,0.9742,0.0026,17461.0,13588.842838599043,872227.9377906858,552972.9166666667,280556.0566592875,144848.0833333333,7843,444603.0,444.59695199999993,1953380.0
0.9176629768168434,0.0004714606045679696,393086.0,11041364.0,0.9973390820909924,0.0008787083612680661,0.9984,0.0,17.0,2.0,59169.0,28671002.0,0.9973390820909924,0.0008787083612680661,0.9781,0.0025,177468.0,3741.9609060791963,1486539.714674721,959748.1666666669,412235.93751713797,214786.33333333328,7845,723691.0,723.6786019999997,3368787.0
